time,open,high,low,close,EMA,MA_HL upper,MA_HL lower,Basis,Upper,Lower,Volume,Histogram,MACD,Signal,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
2025-03-05T06:41:00-04:00,5829.5,5830.25,5828.75,5829.5,5828.597253,5831.821009,5829.700746,5826.8875,5830.657364,5823.117636,111,0.86335343,-0.50550968,-1.36886311,52.64110979,42.85315192,NaN,NaN,NaN,NaN
2025-03-05T06:42:00-04:00,5829.25,5832,5829,5831.75,5829.227803,5831.827402,5829.675719,5827.0875,5831.403966,5822.771034,497,0.940015754,-0.193843417,-1.133859171,60.50788487,45.07247528,NaN,NaN,NaN,NaN
2025-03-05T06:43:00-04:00,5831.75,5832.5,5830.5,5830.5,5829.482242,5831.851423,5829.705158,5827.25,5831.81618,5822.68382,265,0.869354133,-0.047166506,-0.916520638,55.03809333,47.12020577,NaN,NaN,NaN,NaN
2025-03-05T06:44:00-04:00,5830.25,5831,5829.5,5830.75,5829.735794,5831.821015,5829.697831,5827.475,5832.260133,5822.689867,285,0.803801977,0.088231833,-0.715570144,55.89679757,48.77950256,NaN,NaN,NaN,NaN
2025-03-05T06:45:00-04:00,5830.75,5831.5,5829.75,5831.5,5830.088635,5831.80955,5829.699694,5827.75,5832.789841,5822.710159,372,0.774965492,0.253136721,-0.521828771,58.45993559,50.62188064,NaN,NaN,NaN,NaN
2025-03-05T06:46:00-04:00,5831.5,5834.5,5831.5,5833.25,5830.720908,5831.905638,5829.763991,5828.175,5833.553429,5822.796571,855,0.832704695,0.519052097,-0.313652597,63.75330016,52.18365773,NaN,NaN,NaN,NaN
2025-03-05T06:47:00-04:00,5833.25,5833.5,5832.25,5833,5831.176726,5831.962579,5829.852777,5828.5875,5834.115327,5823.059673,398,0.812147848,0.701532212,-0.110615635,62.52749259,53.9104111,NaN,NaN,NaN,NaN
2025-03-05T06:48:00-04:00,5833.25,5833.25,5829.25,5829.25,5830.791381,5832.008558,5829.831249,5828.7875,5834.10322,5823.47178,237,0.518381304,0.537360995,0.018979691,47.70921204,54.57871586,NaN,NaN,NaN,NaN
2025-03-05T06:49:00-04:00,5829.25,5829.75,5827.25,5827.25,5830.083105,5831.927896,5829.739061,5828.9625,5833.813466,5824.111534,289,0.17927136,0.24306889,0.06379753,41.9932458,54.24247503,NaN,NaN,NaN,NaN
2025-03-05T06:50:00-04:00,5827.5,5829,5826.75,5828.25,5829.716484,5831.823328,5829.632309,5829.125,5833.640252,5824.609748,266,0.020562149,0.089500217,0.068938068,45.50860741,53.95993456,NaN,NaN,NaN,NaN
2025-03-05T06:51:00-04:00,5828.25,5829,5827.5,5827.75,5829.323187,5831.722495,5829.556155,5829.2625,5833.420249,5825.104751,87,-0.112528939,-0.071723106,0.040805833,44.07049108,53.50871283,NaN,NaN,NaN,NaN
2025-03-05T06:52:00-04:00,5827.75,5827.75,5826.5,5826.5,5828.75855,5831.58062,5829.447007,5829.2375,5833.454949,5825.020051,405,-0.270193,-0.296935416,-0.026742417,40.61498646,52.74228065,NaN,NaN,NaN,NaN
2025-03-05T06:53:00-04:00,5826.5,5826.75,5825.5,5825.75,5828.15684,5831.408098,5829.306042,5829.2375,5833.454949,5825.020051,113,-0.402469257,-0.529828989,-0.127359731,38.65649366,51.50881105,NaN,NaN,NaN,NaN
2025-03-05T06:54:00-04:00,5825.75,5827,5825.5,5826.25,5827.775472,5831.250666,5829.170112,5829.2625,5833.402171,5825.122829,154,-0.431209403,-0.666371486,-0.235162082,40.70915239,50.57762877,NaN,NaN,NaN,NaN
2025-03-05T06:55:00-04:00,5826.25,5826.25,5825,5825.25,5827.270377,5831.072071,5829.02118,5829.1375,5833.591361,5824.683639,229,-0.488292197,-0.845527328,-0.357235131,37.97242719,49.52986572,NaN,NaN,NaN,NaN
2025-03-05T06:56:00-04:00,5825.25,5825.25,5822.75,5823.75,5826.566302,5830.86414,5828.797209,5828.9,5833.933389,5823.866611,401,-0.590943153,-1.095914073,-0.50497092,34.25270931,47.65449604,NaN,NaN,NaN,NaN
2025-03-05T06:57:00-04:00,5823.75,5825.75,5822.75,5825.75,5826.403042,5830.681492,5828.581237,5828.75,5833.967758,5823.532242,420,-0.492065516,-1.120052815,-0.627987299,42.36021753,46.74893348,NaN,NaN,NaN,NaN
2025-03-05T06:58:00-04:00,5825.75,5826,5824,5824.25,5825.972433,5830.514296,5828.417622,5828.5125,5834.083575,5822.941425,158,-0.494297297,-1.24585892,-0.751561623,38.52332811,45.50797138,NaN,NaN,NaN,NaN
2025-03-05T06:59:00-04:00,5824.5,5824.75,5822.5,5823.25,5825.427947,5830.308428,5828.206278,5828.1625,5834.119166,5822.205834,277,-0.526750073,-1.409999214,-0.883249141,36.17111624,43.91591285,NaN,NaN,NaN,NaN
2025-03-05T07:00:00-04:00,5823.5,5824.25,5822.5,5823.5,5825.042357,5830.092055,5828.002482,5827.85,5834.089792,5821.610208,443,-0.495470905,-1.502587772,-1.007116867,37.20343359,42.01949381,NaN,NaN,NaN,NaN
2025-03-05T07:01:00-04:00,5823.5,5824.75,5822.25,5822.5,5824.533886,5829.901268,5827.797037,5827.5,5834.104922,5820.895078,531,-0.504528296,-1.637777238,-1.133248941,34.78031764,40.03755275,NaN,NaN,NaN,NaN
2025-03-05T07:02:00-04:00,5822.5,5824,5821.5,5823.25,5824.277109,5829.690508,5827.572142,5827.075,5833.625,5820.525,506,-0.425562225,-1.665201722,-1.239639497,38.03980924,39.34688112,NaN,NaN,NaN,NaN
2025-03-05T07:03:00-04:00,5823.5,5823.5,5821.25,5821.75,5823.771687,5829.469419,5827.346352,5826.6375,5833.380042,5819.894958,322,-0.438184085,-1.787369604,-1.349185519,34.34302264,38.80043661,NaN,NaN,NaN,NaN
2025-03-05T07:04:00-04:00,5822,5823,5820,5822.75,5823.56735,5829.238368,5827.083982,5826.2375,5832.905474,5819.569526,868,-0.347006958,-1.782944216,-1.435937258,38.62524529,38.30876788,NaN,NaN,NaN,NaN
2025-03-05T07:05:00-04:00,5823,5823.5,5822.5,5822.75,5823.40388,5829.033426,5826.920268,5825.8,5832.171028,5819.428972,189,-0.258577057,-1.75915858,-1.500581523,38.62524529,37.91982176,NaN,NaN,NaN,NaN
2025-03-05T07:06:00-04:00,5822.75,5823.25,5821.75,5822.75,5823.273104,5828.826875,5826.735616,5825.275,5830.774773,5819.775227,195,-0.175915357,-1.720475718,-1.544560362,38.62524529,37.77769739,NaN,NaN,NaN,NaN
2025-03-05T07:07:00-04:00,5823,5823.25,5820.75,5821,5822.818483,5828.627701,5826.521844,5824.675,5829.205728,5820.144272,264,-0.21248228,-1.810163212,-1.597680932,33.80604649,37.43123687,NaN,NaN,NaN,NaN
2025-03-05T07:08:00-04:00,5821,5821.5,5819.25,5820.75,5822.404786,5828.37314,5826.262135,5824.25,5828.57435,5819.92565,638,-0.225651711,-1.87974557,-1.654093859,33.16935756,36.8926801,NaN,NaN,NaN,NaN
2025-03-05T07:09:00-04:00,5821,5823.25,5820.75,5823.25,5822.573829,5828.190171,5826.065273,5824.05,5828.165823,5819.934177,364,-0.047452802,-1.713409862,-1.66595706,44.43851484,37.3545435,NaN,NaN,NaN,NaN
2025-03-05T07:10:00-04:00,5823,5825.5,5822.75,5825,5823.059063,5828.094094,5825.946871,5823.8875,5827.559948,5820.215052,503,0.1935955,-1.423962685,-1.617558185,50.70471048,38.52968644,NaN,NaN,NaN,NaN
2025-03-05T07:11:00-04:00,5824.75,5825,5824,5824.25,5823.297251,5827.98359,5825.877339,5823.7125,5826.938469,5820.486531,188,0.301415032,-1.240789395,-1.542204427,48.19600849,38.94652866,NaN,NaN,NaN,NaN
2025-03-05T07:12:00-04:00,5824.25,5824.25,5822.75,5823.25,5823.2878,5827.850248,5825.765649,5823.55,5826.514793,5820.585207,228,0.303435871,-1.162909589,-1.466345459,44.99911505,39.40908487,NaN,NaN,NaN,NaN
2025-03-05T07:13:00-04:00,5823.25,5824.25,5819.25,5820.75,5822.78024,5827.721667,5825.532947,5823.3,5826.323243,5820.276757,1077,0.142620116,-1.288070315,-1.43069043,38.18067027,39.55262444,NaN,NaN,NaN,NaN
2025-03-05T07:14:00-04:00,5820.75,5823.5,5820.75,5822.25,5822.674192,5827.570894,5825.362127,5823.1,5825.8313,5820.3687,222,0.143117361,-1.251793729,-1.39491109,43.69351436,40.01620164,NaN,NaN,NaN,NaN
2025-03-05T07:15:00-04:00,5822.25,5823,5821.25,5822.75,5822.689354,5827.407647,5825.215266,5822.975,5825.524019,5820.425981,247,0.180552547,-1.169220407,-1.349772953,45.44009426,40.77761425,NaN,NaN,NaN,NaN
2025-03-05T07:16:00-04:00,5822.75,5823,5821.5,5823,5822.751483,5827.250231,5825.082578,5822.9375,5825.461757,5820.413243,160,0.222811371,-1.07125874,-1.294070111,46.33641695,41.37022909,NaN,NaN,NaN,NaN
2025-03-05T07:17:00-04:00,5822.75,5824.5,5822.75,5824.25,5823.051186,5827.152009,5824.999271,5822.8625,5825.123446,5820.601554,207,0.329188113,-0.882584969,-1.211773082,50.697685,42.53841926,NaN,NaN,NaN,NaN
2025-03-05T07:18:00-04:00,5824.25,5824.25,5821.25,5821.25,5822.690949,5827.048366,5824.865369,5822.7125,5824.983375,5820.441625,234,0.198200922,-0.96402193,-1.162222852,41.89707556,42.77212142,NaN,NaN,NaN,NaN
2025-03-05T07:19:00-04:00,5821,5822.25,5821,5822.25,5822.602759,5826.876995,5824.72732,5822.6625,5824.927864,5820.397136,73,0.180124096,-0.937067732,-1.117191828,45.30533772,43.24927088,NaN,NaN,NaN,NaN
2025-03-05T07:20:00-04:00,5822.5,5822.75,5821.75,5822.75,5822.632207,5826.729603,5824.620987,5822.625,5824.858271,5820.391729,193,0.201445545,-0.865384896,-1.066830442,46.98000813,43.84603965,NaN,NaN,NaN,NaN
2025-03-05T07:21:00-04:00,5823,5824,5822.75,5824,5822.905766,5826.632117,5824.554166,5822.7,5825.010844,5820.389156,158,0.293747478,-0.699646095,-0.993393572,51.01782963,45.07545274,NaN,NaN,NaN,NaN
2025-03-05T07:22:00-04:00,5824.25,5825,5823,5824,5823.124613,5826.573827,5824.49866,5822.7375,5825.10644,5820.36856,409,0.345258392,-0.561820582,-0.907078974,51.01782963,46.3503436,NaN,NaN,NaN,NaN
2025-03-05T07:23:00-04:00,5824.25,5824.25,5821.5,5821.5,5822.79969,5826.490833,5824.391565,5822.725,5825.117175,5820.332825,201,0.208170926,-0.646865316,-0.855036243,43.35864522,46.27321005,NaN,NaN,NaN,NaN
2025-03-05T07:24:00-04:00,5821.5,5822,5820.5,5821.75,5822.589752,5826.330446,5824.252581,5822.675,5825.104506,5820.245494,171,0.135084113,-0.686181102,-0.821265214,44.25982933,45.8128614,NaN,NaN,NaN,NaN
2025-03-05T07:25:00-04:00,5821.75,5821.75,5820.25,5820.5,5822.171802,5826.166859,5824.109631,5822.5625,5825.169582,5819.955418,192,0.00990862,-0.80887944,-0.81878806,40.76725209,45.28223594,NaN,NaN,NaN,NaN
2025-03-05T07:26:00-04:00,5820.25,5822.5,5819.5,5822,5822.137441,5826.0359,5823.945002,5822.525,5825.141773,5819.908227,630,0.03412285,-0.776134497,-0.810257347,46.24865298,45.37148865,NaN,NaN,NaN,NaN
2025-03-05T07:27:00-04:00,5822,5823.75,5821.75,5823.75,5822.459953,5825.95426,5823.866609,5822.6625,5825.232884,5820.092116,238,0.166578957,-0.60203365,-0.768612608,51.84728515,46.34767543,NaN,NaN,NaN,NaN
2025-03-05T07:28:00-04:00,5823.75,5824.25,5823,5823.25,5822.617962,5825.893394,5823.835658,5822.7875,5825.212758,5820.362242,144,0.215965998,-0.49865511,-0.714621108,50.237251,46.81508519,NaN,NaN,NaN,NaN
2025-03-05T07:29:00-04:00,5823.5,5824,5822.75,5823,5822.69437,5825.825773,5823.796885,5822.775,5825.19316,5820.35684,107,0.226160192,-0.431920869,-0.65808106,49.41104603,47.0987246,NaN,NaN,NaN,NaN
2025-03-05T07:30:00-04:00,5822.75,5824.25,5822,5822.5,5822.655496,5825.769495,5823.732711,5822.65,5824.843171,5820.456829,237,0.194784791,-0.414600071,-0.609384862,47.72067066,47.19759987,NaN,NaN,NaN,NaN
2025-03-05T07:31:00-04:00,5822.5,5823.5,5821.5,5823.5,5822.824397,5825.688442,5823.652971,5822.6125,5824.718889,5820.506111,159,0.234281667,-0.316532779,-0.550814446,51.30846278,47.24122685,NaN,NaN,NaN,NaN
2025-03-05T07:32:00-04:00,5823.5,5824.5,5823.5,5823.75,5823.009517,5825.645997,5823.647508,5822.6375,5824.785028,5820.489972,228,0.267732198,-0.216149199,-0.483881396,52.19179564,47.976564,NaN,NaN,NaN,NaN
2025-03-05T07:33:00-04:00,5824,5825,5823.25,5823.25,5823.057614,5825.622926,5823.633311,5822.7625,5824.740346,5820.784654,213,0.247166,-0.174923896,-0.422089896,50.22915211,48.32826503,NaN,NaN,NaN,NaN
2025-03-05T07:34:00-04:00,5823.5,5823.75,5821,5821,5822.646091,5825.556036,5823.539264,5822.7,5824.813055,5820.586945,275,0.081577025,-0.320118614,-0.40169564,42.48653624,48.00730275,NaN,NaN,NaN,NaN
2025-03-05T07:35:00-04:00,5821.25,5822.5,5819,5822,5822.516873,5825.446892,5823.377148,5822.6625,5824.797184,5820.527816,425,0.040992508,-0.350455005,-0.391447513,46.43827805,47.68019192,NaN,NaN,NaN,NaN
2025-03-05T07:36:00-04:00,5822.25,5822.75,5821.5,5822.5,5822.513498,5825.350574,5823.310107,5822.6375,5824.767494,5820.507506,343,0.048883608,-0.330343003,-0.379226611,48.34923322,47.48957789,NaN,NaN,NaN,NaN
2025-03-05T07:37:00-04:00,5822.5,5822.75,5821.25,5821.5,5822.310799,5825.257697,5823.236531,5822.5,5824.54939,5820.45061,325,-0.009093291,-0.390593224,-0.381499934,44.89900839,47.59960383,NaN,NaN,NaN,NaN
2025-03-05T07:38:00-04:00,5821.5,5823,5821.25,5822.5,5822.348639,5825.177065,5823.165584,5822.5625,5824.530208,5820.594792,230,0.022340324,-0.353574529,-0.375914853,48.83130972,47.92613815,NaN,NaN,NaN,NaN
2025-03-05T07:39:00-04:00,5822.5,5823.25,5822,5823,5822.478911,5825.108241,5823.123956,5822.6,5824.57104,5820.62896,342,0.076207164,-0.280655898,-0.356863062,50.72483098,48.63739378,NaN,NaN,NaN,NaN
2025-03-05T07:40:00-04:00,5823,5823.75,5822.75,5823.75,5822.733129,5825.059732,5823.1106,5822.65,5824.68347,5820.61653,319,0.15709165,-0.160498499,-0.317590149,53.5042564,49.15565117,NaN,NaN,NaN,NaN
2025-03-05T07:41:00-04:00,5823.75,5824.25,5821.75,5822,5822.586503,5825.030813,5823.062007,5822.55,5824.503202,5820.596798,437,0.090767973,-0.204130183,-0.294898156,46.86208633,48.79956554,NaN,NaN,NaN,NaN
2025-03-05T07:42:00-04:00,5822.25,5822.25,5821,5821.75,5822.419203,5824.931498,5822.988364,5822.4375,5824.300797,5820.574203,195,0.031173483,-0.255931302,-0.287104785,45.98384557,48.49575087,NaN,NaN,NaN,NaN
2025-03-05T07:43:00-04:00,5822,5823.5,5821.75,5823.5,5822.635362,5824.880373,5822.944137,5822.5375,5824.403478,5820.671522,348,0.106485038,-0.153998488,-0.260483526,52.67046939,48.72856682,NaN,NaN,NaN,NaN
2025-03-05T07:44:00-04:00,5823.5,5824.25,5822.5,5823.5,5822.80829,5824.85786,5822.928275,5822.625,5824.499166,5820.750834,319,0.150481518,-0.072381628,-0.222863146,52.67046939,49.08212387,NaN,NaN,NaN,NaN
2025-03-05T07:45:00-04:00,5823.75,5824,5823.5,5823.75,5822.996632,5824.827222,5822.948694,5822.7875,5824.447884,5821.127116,145,0.188155386,0.012331087,-0.175824299,53.62166472,49.24735258,NaN,NaN,NaN,NaN
2025-03-05T07:46:00-04:00,5823.75,5824,5823.25,5823.5,5823.097305,5824.797679,5822.959455,5822.8625,5824.509277,5821.215723,217,0.187553762,0.058617903,-0.128935859,52.48570423,49.26834605,NaN,NaN,NaN,NaN
2025-03-05T07:47:00-04:00,5823.75,5823.75,5822.75,5823.25,5823.127844,5824.760262,5822.951974,5822.8375,5824.444321,5821.230679,147,0.162565864,0.074271471,-0.088294393,51.31498745,49.34590572,NaN,NaN,NaN,NaN
2025-03-05T07:48:00-04:00,5823.5,5824.5,5822.5,5822.75,5823.052275,5824.750966,5822.935832,5822.8125,5824.408393,5821.216607,237,0.107278094,0.045803225,-0.061474869,48.96269762,49.80848868,NaN,NaN,NaN,NaN
2025-03-05T07:49:00-04:00,5822.75,5823.75,5822,5823.25,5823.09182,5824.715218,5822.90241,5822.825,5824.430459,5821.219541,124,0.099470383,0.062863109,-0.036607274,51.36369592,50.16030424,NaN,NaN,NaN,NaN
2025-03-05T07:50:00-04:00,5823.75,5823.75,5820.5,5820.5,5822.573456,5824.680746,5822.816609,5822.725,5824.621708,5820.828292,528,-0.085802575,-0.143860493,-0.058057917,40.17040635,49.57610232,NaN,NaN,NaN,NaN
2025-03-05T07:51:00-04:00,5820.5,5820.5,5817.5,5817.5,5821.558765,5824.531433,5822.62673,5822.425,5825.353737,5819.496263,637,-0.388353852,-0.543500232,-0.15514638,31.98228597,48.65347929,NaN,NaN,NaN,NaN
2025-03-05T07:52:00-04:00,5817.75,5819,5816.5,5817.5,5820.747012,5824.333882,5822.407919,5822.1125,5825.674364,5818.550636,504,-0.55621454,-0.850414555,-0.294200015,31.98228597,47.44997759,NaN,NaN,NaN,NaN
2025-03-05T07:53:00-04:00,5817.25,5817.25,5803.5,5804.25,5817.44761,5824.080886,5821.732636,5821.1625,5829.684934,5812.640066,4071,-1.475170562,-2.138163218,-0.662992656,15.64614752,44.94435735,NaN,NaN,NaN,NaN
2025-03-05T07:54:00-04:00,5804.25,5806.5,5796.25,5800,5813.958088,5823.452998,5820.822542,5820.1125,5832.673825,5807.551175,5185,-2.239004209,-3.461747917,-1.222743708,13.29956848,42.07259392,NaN,NaN,NaN,NaN
2025-03-05T07:55:00-04:00,5799.75,5808.25,5798.25,5807.75,5812.71647,5822.910033,5820.016379,5819.4,5833.023876,5805.776124,1980,-2.094653625,-3.841060739,-1.746407114,33.02540113,41.08425926,NaN,NaN,NaN,NaN
2025-03-05T07:56:00-04:00,5807.75,5809.5,5806.5,5808.75,5811.923176,5822.431104,5819.533652,5818.7125,5833.012216,5804.412784,682,-1.814632947,-4.014698298,-2.200065351,35.07793069,40.30526534,NaN,NaN,NaN,NaN
2025-03-05T07:57:00-04:00,5809,5810.25,5807.75,5810.25,5811.588541,5821.996064,5819.112807,5818.15,5832.846428,5803.453572,716,-1.428211282,-3.985329453,-2.557118172,38.14033687,39.26739874,NaN,NaN,NaN,NaN
2025-03-05T07:58:00-04:00,5810,5810.25,5807.75,5808.75,5811.020833,5821.576562,5818.706992,5817.4625,5832.561569,5802.363431,674,-1.18355421,-4.036560935,-2.853006724,36.2965106,38.09783025,NaN,NaN,NaN,NaN
2025-03-05T07:59:00-04:00,5809,5809.75,5808.25,5809.75,5810.766666,5821.154185,5818.333528,5816.8,5832.031218,5801.568782,471,-0.878336049,-3.950926785,-3.072590736,38.43336207,37.01295149,NaN,NaN,NaN,NaN
2025-03-05T08:00:00-04:00,5809.75,5811.25,5807.5,5808.5,5810.313333,5820.800464,5817.946617,5816.0375,5831.327427,5800.747573,887,-0.692747248,-3.938524796,-3.245777548,36.77288269,35.89060709,NaN,NaN,NaN,NaN
2025-03-05T08:01:00-04:00,5808.5,5811.75,5807.75,5811.25,5810.500666,5820.477233,5817.582452,5815.5,5830.669047,5800.330953,709,-0.335019117,-3.664551445,-3.329532328,42.64388437,35.27124259,NaN,NaN,NaN,NaN
2025-03-05T08:02:00-04:00,5811.25,5815,5811.25,5813.75,5811.150533,5820.281617,5817.356293,5815.1,5830.008387,5800.191613,1347,0.09665907,-3.20870849,-3.30536756,47.42349516,35.16129956,NaN,NaN,NaN,NaN
2025-03-05T08:03:00-04:00,5813.75,5814,5811.25,5811.5,5811.220426,5820.057274,5817.138211,5814.5,5828.967204,5800.032796,613,0.248704229,-2.994487274,-3.243191503,43.87943549,34.62670952,NaN,NaN,NaN,NaN
2025-03-05T08:04:00-04:00,5811.5,5811.75,5807.75,5807.75,5810.526341,5819.760586,5816.802918,5813.7125,5827.845153,5799.579847,628,0.12121702,-3.091670227,-3.212887248,38.68979441,34.52095153,NaN,NaN,NaN,NaN
2025-03-05T08:05:00-04:00,5807.75,5809.5,5806.75,5807.25,5809.871073,5819.394136,5816.443885,5812.8875,5826.496757,5799.278243,545,0.032338559,-3.172464049,-3.204802608,38.04371979,34.95391109,NaN,NaN,NaN,NaN
2025-03-05T08:06:00-04:00,5807.5,5812.5,5807.5,5812,5810.296858,5819.147917,5816.12446,5812.3125,5825.021626,5799.603374,541,0.307287498,-2.820693236,-3.127980733,47.08399408,36.03260452,NaN,NaN,NaN,NaN
2025-03-05T08:07:00-04:00,5811.75,5814.25,5811,5813.75,5810.987487,5818.972991,5815.941444,5811.8375,5823.546764,5800.128236,539,0.603709762,-2.37334353,-2.977053293,49.97980862,38.48500889,NaN,NaN,NaN,NaN
2025-03-05T08:08:00-04:00,5814,5814.75,5813.25,5813.75,5811.539989,5818.82217,5815.845321,5811.3875,5822.027607,5800.747393,433,0.784995258,-1.99580922,-2.780804478,49.97980862,41.10502604,NaN,NaN,NaN,NaN
2025-03-05T08:09:00-04:00,5813.75,5813.75,5812,5813.5,5811.931991,5818.641021,5815.707988,5810.9,5820.120087,5801.679913,396,0.866868394,-1.697218985,-2.56408738,49.53072245,42.28397756,NaN,NaN,NaN,NaN
2025-03-05T08:10:00-04:00,5813.25,5815,5813,5814.25,5812.395593,5818.510985,5815.611274,5810.5875,5818.859856,5802.315144,255,0.943981759,-1.384110181,-2.32809194,50.95449379,43.41801779,NaN,NaN,NaN,NaN
2025-03-05T08:11:00-04:00,5814.5,5816.5,5814.5,5815.25,5812.966475,5818.439164,5815.571586,5810.475,5818.423113,5802.526887,327,1.027872272,-1.043251599,-2.071123872,52.86386576,44.46969842,NaN,NaN,NaN,NaN
2025-03-05T08:12:00-04:00,5815.25,5815.5,5810,5810.25,5812.42318,5818.334194,5815.372601,5810.1125,5817.377958,5802.847042,980,0.72636418,-1.163168647,-1.889532827,43.70263834,44.99870754,NaN,NaN,NaN,NaN
2025-03-05T08:13:00-04:00,5810.5,5812,5810,5810.25,5811.988544,5818.107973,5815.180722,5810.4125,5817.162083,5803.662917,326,0.516534048,-1.243865267,-1.760399315,43.70263834,45.37508442,NaN,NaN,NaN,NaN
2025-03-05T08:14:00-04:00,5810.25,5810.25,5807.25,5809.5,5811.490835,5817.827331,5814.897482,5810.8875,5815.697581,5806.077419,579,0.326124995,-1.352743072,-1.678868066,42.4236591,45.77871131,NaN,NaN,NaN,NaN
2025-03-05T08:15:00-04:00,5809.25,5809.5,5807.5,5808.5,5810.892668,5817.529926,5814.633286,5810.925,5815.647552,5806.202448,374,0.141172534,-1.502402399,-1.643574933,40.71281517,45.64077779,NaN,NaN,NaN,NaN
2025-03-05T08:16:00-04:00,5808.5,5810,5806.25,5809.5,5810.614134,5817.261,5814.333883,5810.9625,5815.626927,5806.298073,975,0.09664924,-1.522763383,-1.619412623,43.18047097,45.33770464,NaN,NaN,NaN,NaN
2025-03-05T08:17:00-04:00,5809.75,5810,5805.25,5805.25,5809.541308,5817.001679,5814.009459,5810.7125,5815.997561,5805.427439,900,-0.192784807,-1.860393632,-1.667608825,36.27083831,44.79423341,NaN,NaN,NaN,NaN
2025-03-05T08:18:00-04:00,5805.25,5807,5803.75,5805.75,5808.783046,5816.644476,5813.643049,5810.5625,5816.219078,5804.905922,797,-0.316978259,-2.063831648,-1.746853389,37.5371915,44.71190463,NaN,NaN,NaN,NaN
2025-03-05T08:19:00-04:00,5806,5806.25,5804,5804.75,5807.976437,5816.273245,5813.298655,5810.3125,5816.507004,5804.117996,466,-0.426095719,-2.279473038,-1.853377319,35.99658194,44.5656805,NaN,NaN,NaN,NaN
2025-03-05T08:20:00-04:00,5805,5807,5805,5806,5807.581149,5815.942057,5813.002274,5810.1875,5816.619597,5803.755403,506,-0.37548282,-2.322730844,-1.947248024,39.34757609,44.01307921,NaN,NaN,NaN,NaN
2025-03-05T08:21:00-04:00,5806.25,5806.25,5797.5,5798.75,5805.81492,5815.595912,5812.448622,5809.5625,5817.670945,5801.454055,1309,-0.76900158,-2.9085,-2.139498419,29.65093079,42.56101651,NaN,NaN,NaN,NaN
2025-03-05T08:22:00-04:00,5798.75,5801.25,5798.5,5800,5804.651936,5815.083558,5811.950457,5808.875,5817.742779,5800.007221,796,-0.876061703,-3.234575548,-2.358513845,32.72906587,41.3288206,NaN,NaN,NaN,NaN
2025-03-05T08:23:00-04:00,5800,5802.75,5800,5801.5,5804.021549,5814.643074,5811.523655,5808.375,5817.709747,5799.040253,636,-0.780011696,-3.333528465,-2.553516769,36.32933238,40.38586417,NaN,NaN,NaN,NaN
2025-03-05T08:24:00-04:00,5801.75,5805.75,5801.75,5805.5,5804.317239,5814.325464,5811.174595,5808.2625,5817.678543,5798.846457,493,-0.40036933,-3.053978431,-2.653609102,44.81153976,39.94708174,NaN,NaN,NaN,NaN
2025-03-05T08:25:00-04:00,5805.5,5807,5804.5,5805,5804.453791,5814.063841,5810.936217,5808.15,5817.664988,5798.635012,668,-0.149145212,-2.840040617,-2.690895405,44.02207154,39.31552501,NaN,NaN,NaN,NaN
2025-03-05T08:26:00-04:00,5805,5807.5,5804.25,5806.75,5804.913033,5813.829418,5810.697424,5807.8875,5817.251627,5798.523373,315,0.152348928,-2.500459245,-2.652808173,47.50779049,39.58732159,NaN,NaN,NaN,NaN
2025-03-05T08:27:00-04:00,5806.5,5807.25,5804.75,5805.25,5804.980426,5813.594439,5810.485016,5807.4625,5816.489231,5798.435769,675,0.261791881,-2.325568321,-2.587360202,44.9254929,39.67466834,NaN,NaN,NaN,NaN
2025-03-05T08:28:00-04:00,5805.25,5806,5802.75,5806,5805.184341,5813.323209,5810.208765,5807.075,5815.642526,5798.507474,450,0.388116758,-2.102214255,-2.490331013,46.49158827,39.96523471,NaN,NaN,NaN,NaN
2025-03-05T08:29:00-04:00,5805.75,5807,5804.75,5806.5,5805.447473,5813.09738,5810.013809,5806.725,5814.77003,5798.67997,292,0.501561726,-1.863378855,-2.364940581,47.56213592,40.45447191,NaN,NaN,NaN,NaN
2025-03-05T08:30:00-04:00,5806.75,5810.5,5806.25,5810.25,5806.407978,5813.004616,5809.879387,5806.525,5813.98975,5799.06025,515,0.807251091,-1.355876717,-2.163127809,54.85704488,41.2885129,NaN,NaN,NaN,NaN
2025-03-05T08:31:00-04:00,5810,5811.5,5808.5,5808.75,5806.876383,5812.95088,5809.830124,5806.2,5812.608198,5799.791802,438,0.880528154,-1.062467616,-1.94299577,51.7555135,42.39456113,NaN,NaN,NaN,NaN
2025-03-05T08:32:00-04:00,5808.75,5809.75,5807.25,5809,5807.301106,5812.836563,5809.737976,5806.1375,5812.409412,5799.865588,271,0.913966395,-0.800537777,-1.714504171,52.24017656,43.44477435,NaN,NaN,NaN,NaN
2025-03-05T08:33:00-04:00,5809.25,5810.75,5809.25,5809.25,5807.690885,5812.762043,5809.720549,5806.0875,5812.242325,5799.932675,216,0.91859843,-0.566256133,-1.484854564,52.75134771,44.64154333,NaN,NaN,NaN,NaN
2025-03-05T08:34:00-04:00,5809.25,5811.75,5809.25,5810.75,5808.302708,5812.725898,5809.703743,5806.15,5812.465457,5799.834543,297,0.982610884,-0.256590958,-1.239201843,55.80758646,45.81725836,NaN,NaN,NaN,NaN
