time,open,high,low,close,Volume
2025-03-06T06:06:00-04:00,5789.75,5792,5789,5791.25,318
2025-03-06T06:07:00-04:00,5791.25,5792.75,5790.75,5791,522
2025-03-06T06:08:00-04:00,5790.75,5793,5790.75,5792,264
2025-03-06T06:09:00-04:00,5792,5793.25,5791.25,5791.5,573
2025-03-06T06:10:00-04:00,5791.5,5793.5,5791,5791,372
2025-03-06T06:11:00-04:00,5791,5792.75,5790.5,5792.5,294
2025-03-06T06:12:00-04:00,5792.25,5793,5790.75,5792,253
2025-03-06T06:13:00-04:00,5792,5794,5791.25,5791.75,419
2025-03-06T06:14:00-04:00,5791.5,5792.5,5790.75,5791.25,274
2025-03-06T06:15:00-04:00,5791.5,5793.75,5789.5,5793.25,367
2025-03-06T06:16:00-04:00,5793.25,5794.75,5792.75,5794,254
2025-03-06T06:17:00-04:00,5793.75,5794.5,5792.5,5794.25,402
2025-03-06T06:18:00-04:00,5794,5795,5793,5794.75,288
2025-03-06T06:19:00-04:00,5794.5,5795.5,5793.75,5795,216
2025-03-06T06:20:00-04:00,5794.75,5796.5,5794,5795.75,338
2025-03-06T06:21:00-04:00,5795.25,5796,5794.75,5795.25,209
2025-03-06T06:22:00-04:00,5795.75,5796.5,5795,5795.25,186
2025-03-06T06:23:00-04:00,5795.5,5796.5,5793.75,5796,307
2025-03-06T06:24:00-04:00,5796.25,5797.5,5796,5796.5,363
2025-03-06T06:25:00-04:00,5796.75,5797.75,5796,5796.25,332
2025-03-06T06:26:00-04:00,5796.5,5796.5,5795.25,5796.25,206
2025-03-06T06:27:00-04:00,5796,5797,5795.5,5796,250
2025-03-06T06:28:00-04:00,5795.75,5797.75,5795.5,5797,469
2025-03-06T06:29:00-04:00,5797,5797.25,5794.25,5795.25,612
2025-03-06T06:30:00-04:00,5795.25,5795.5,5792.75,5792.75,605
2025-03-06T06:31:00-04:00,5792.75,5794.5,5792.5,5794.5,453
2025-03-06T06:32:00-04:00,5794.25,5795,5792.75,5793.5,398
2025-03-06T06:33:00-04:00,5793.5,5793.5,5791.5,5792,245
2025-03-06T06:34:00-04:00,5792,5792.5,5791.5,5792,251
2025-03-06T06:35:00-04:00,5792.25,5792.75,5791.5,5791.75,299
2025-03-06T06:36:00-04:00,5791.75,5791.75,5788.75,5789.25,362
2025-03-06T06:37:00-04:00,5789,5793.25,5788.5,5793,538
2025-03-06T06:38:00-04:00,5793,5793.5,5792,5792.25,285
2025-03-06T06:39:00-04:00,5792.25,5792.25,5786.5,5787.25,597
2025-03-06T06:40:00-04:00,5787.25,5787.75,5785,5786.5,855
2025-03-06T06:41:00-04:00,5786.5,5788.25,5785.5,5787,303
2025-03-06T06:42:00-04:00,5787,5788.5,5786.25,5787,255
2025-03-06T06:43:00-04:00,5787.25,5787.75,5785.75,5787,322
2025-03-06T06:44:00-04:00,5787.25,5788.5,5785.5,5786.75,567
2025-03-06T06:45:00-04:00,5786.75,5787.75,5786.25,5787.5,186
2025-03-06T06:46:00-04:00,5787.75,5788.5,5787.25,5788.25,192
2025-03-06T06:47:00-04:00,5788,5788.25,5785,5785,545
2025-03-06T06:48:00-04:00,5785.25,5786.25,5784.75,5786.25,329
2025-03-06T06:49:00-04:00,5786.25,5786.75,5785.25,5786.25,225
2025-03-06T06:50:00-04:00,5786.25,5787.75,5785,5785.25,305
2025-03-06T06:51:00-04:00,5785.5,5785.75,5784.25,5784.25,371
2025-03-06T06:52:00-04:00,5784.25,5785.75,5783.75,5784.5,502
2025-03-06T06:53:00-04:00,5784.5,5784.75,5780.75,5782.75,545
2025-03-06T06:54:00-04:00,5783,5783.75,5781,5781.25,539
2025-03-06T06:55:00-04:00,5781.25,5783.75,5779.5,5783.75,788
2025-03-06T06:56:00-04:00,5783.75,5785.5,5782,5784.25,523
2025-03-06T06:57:00-04:00,5784.25,5784.75,5782.5,5783,313
2025-03-06T06:58:00-04:00,5783.25,5783.5,5781.5,5783,171
2025-03-06T06:59:00-04:00,5783.25,5783.25,5781,5781.5,289
2025-03-06T07:00:00-04:00,5781.5,5782.5,5777.5,5778.5,840
2025-03-06T07:01:00-04:00,5778.5,5780,5777.25,5778.25,944
2025-03-06T07:02:00-04:00,5778,5778.25,5775.5,5776.5,449
2025-03-06T07:03:00-04:00,5776.75,5778.25,5775.75,5778.25,348
2025-03-06T07:04:00-04:00,5778.25,5779,5777.75,5778.25,357
2025-03-06T07:05:00-04:00,5778.25,5780.25,5778,5779.25,614
2025-03-06T07:06:00-04:00,5779.5,5784.25,5779.5,5784,465
2025-03-06T07:07:00-04:00,5784.25,5784.75,5782.75,5782.75,191
2025-03-06T07:08:00-04:00,5782.5,5784.25,5782,5782.75,377
2025-03-06T07:09:00-04:00,5782.5,5783,5781,5781.5,492
2025-03-06T07:10:00-04:00,5781.75,5783.5,5781.5,5782.75,304
2025-03-06T07:11:00-04:00,5782.75,5783,5779.75,5779.75,549
2025-03-06T07:12:00-04:00,5779.75,5782.5,5779.5,5781.75,383
2025-03-06T07:13:00-04:00,5782,5782.25,5780.5,5781.25,120
2025-03-06T07:14:00-04:00,5781.25,5783.25,5781.25,5782,127
2025-03-06T07:15:00-04:00,5782.25,5783.5,5781,5781.5,221
2025-03-06T07:16:00-04:00,5781.75,5782.25,5781.5,5781.75,95
2025-03-06T07:17:00-04:00,5781.75,5785,5781.5,5784.5,300
2025-03-06T07:18:00-04:00,5784.5,5785.75,5783.25,5785.25,1005
2025-03-06T07:19:00-04:00,5785.25,5786.5,5784.75,5785.75,484
2025-03-06T07:20:00-04:00,5785.75,5788,5785.5,5786.5,382
2025-03-06T07:21:00-04:00,5786.75,5787.25,5786.5,5786.5,107
2025-03-06T07:22:00-04:00,5786.25,5786.5,5784.5,5785.75,285
2025-03-06T07:23:00-04:00,5785.75,5787.25,5785.25,5785.25,477
2025-03-06T07:24:00-04:00,5785,5786.5,5784,5786.5,507
2025-03-06T07:25:00-04:00,5786.5,5786.75,5783.5,5783.75,557
2025-03-06T07:26:00-04:00,5784,5785.5,5783.25,5784.75,479
2025-03-06T07:27:00-04:00,5785,5786,5784.5,5784.75,271
2025-03-06T07:28:00-04:00,5784.5,5786.25,5784,5785.25,454
2025-03-06T07:29:00-04:00,5785.25,5785.75,5784,5784,235
2025-03-06T07:30:00-04:00,5784,5787.5,5783.75,5787,447
2025-03-06T07:31:00-04:00,5787,5787.25,5786.25,5786.5,305
2025-03-06T07:32:00-04:00,5786.5,5786.75,5785,5785.75,247
2025-03-06T07:33:00-04:00,5785.75,5787,5785,5787,196
2025-03-06T07:34:00-04:00,5787,5787.25,5786,5787,129
2025-03-06T07:35:00-04:00,5786.75,5787.75,5786.5,5787,259
2025-03-06T07:36:00-04:00,5787,5790,5787,5789.75,700
2025-03-06T07:37:00-04:00,5790,5790,5789.25,5789.5,210
2025-03-06T07:38:00-04:00,5789.25,5790,5788,5788.5,385
2025-03-06T07:39:00-04:00,5788.25,5788.25,5786.25,5787.5,315
2025-03-06T07:40:00-04:00,5787.5,5789.25,5786.5,5787.75,454
2025-03-06T07:41:00-04:00,5788,5790.25,5788,5789.5,550
2025-03-06T07:42:00-04:00,5789.5,5790.75,5789,5790,270
2025-03-06T07:43:00-04:00,5789.75,5792,5789.75,5792,520
2025-03-06T07:44:00-04:00,5792,5794.25,5792,5794,682
2025-03-06T07:45:00-04:00,5794,5794,5792.25,5792.75,446
2025-03-06T07:46:00-04:00,5792.75,5793.5,5792.5,5793.5,267
2025-03-06T07:47:00-04:00,5793.25,5793.25,5792.5,5793.25,345
2025-03-06T07:48:00-04:00,5793,5795,5793,5794.75,509
2025-03-06T07:49:00-04:00,5794.75,5796.5,5794.75,5796.5,672
2025-03-06T07:50:00-04:00,5796,5796.25,5794.5,5795.25,557
2025-03-06T07:51:00-04:00,5794.75,5796.25,5794.25,5796,367
2025-03-06T07:52:00-04:00,5796,5796.75,5796,5796.75,403
2025-03-06T07:53:00-04:00,5796.75,5796.75,5795.25,5796.25,388
2025-03-06T07:54:00-04:00,5796.5,5797,5795.75,5796,369
2025-03-06T07:55:00-04:00,5795.75,5796.75,5795.25,5796.75,426
2025-03-06T07:56:00-04:00,5796.5,5797.25,5795,5795.25,447
2025-03-06T07:57:00-04:00,5795.25,5795.75,5794.75,5795.75,453
2025-03-06T07:58:00-04:00,5795.75,5796.75,5795.5,5796.5,424
2025-03-06T07:59:00-04:00,5796.5,5797.25,5795.75,5796.75,655
2025-03-06T08:00:00-04:00,5796.75,5797.75,5795.5,5797.75,1127
2025-03-06T08:01:00-04:00,5797.5,5797.75,5793.25,5793.75,648
2025-03-06T08:02:00-04:00,5793.5,5794.25,5792.75,5793.5,399
2025-03-06T08:03:00-04:00,5793.5,5794.25,5792.25,5793,390
2025-03-06T08:04:00-04:00,5793,5793.5,5792.25,5792.75,290
2025-03-06T08:05:00-04:00,5792.5,5792.5,5791.5,5792.25,581
2025-03-06T08:06:00-04:00,5792.25,5792.25,5788.75,5789.5,971
2025-03-06T08:07:00-04:00,5789.5,5792,5789.5,5791,256
2025-03-06T08:08:00-04:00,5791,5791.75,5790.75,5791.25,182
2025-03-06T08:09:00-04:00,5791,5791,5788.75,5788.75,392
2025-03-06T08:10:00-04:00,5789,5789.25,5787,5787.5,563
2025-03-06T08:11:00-04:00,5787.5,5788.75,5787,5788.25,305
2025-03-06T08:12:00-04:00,5788.5,5789.25,5787.75,5788.25,219
2025-03-06T08:13:00-04:00,5788.25,5789.75,5788,5789.25,269
2025-03-06T08:14:00-04:00,5789,5789,5787.25,5788,247
2025-03-06T08:15:00-04:00,5787.75,5787.75,5785.5,5786,457
2025-03-06T08:16:00-04:00,5786,5786,5784.25,5785,362
2025-03-06T08:17:00-04:00,5785,5785.25,5783.25,5784.75,456
2025-03-06T08:18:00-04:00,5784.5,5785.75,5783.75,5785.75,325
2025-03-06T08:19:00-04:00,5785.75,5789,5785.75,5789,385
2025-03-06T08:20:00-04:00,5788.75,5789,5787.5,5788.5,306
2025-03-06T08:21:00-04:00,5788.5,5789,5786.75,5787,292
2025-03-06T08:22:00-04:00,5787.25,5787.25,5784.5,5785.5,390
2025-03-06T08:23:00-04:00,5785.75,5786.5,5784.75,5785.5,170
2025-03-06T08:24:00-04:00,5785.25,5786,5784.75,5785.75,203
2025-03-06T08:25:00-04:00,5785.75,5789,5785.75,5788.25,401
2025-03-06T08:26:00-04:00,5788.25,5791.25,5787.75,5790.75,762
2025-03-06T08:27:00-04:00,5790.75,5792.25,5789.5,5791.75,403
2025-03-06T08:28:00-04:00,5791.75,5793.5,5791.75,5792.5,449
2025-03-06T08:29:00-04:00,5792.5,5793.25,5792,5792.75,497
2025-03-06T08:30:00-04:00,5792.25,5793.75,5790.75,5791,750
2025-03-06T08:31:00-04:00,5791,5791.25,5787.5,5787.5,526
2025-03-06T08:32:00-04:00,5788,5788,5784.5,5785,817
2025-03-06T08:33:00-04:00,5785.25,5785.5,5783.75,5784.75,481
2025-03-06T08:34:00-04:00,5785,5787.25,5784.75,5786.5,582
2025-03-06T08:35:00-04:00,5786.25,5786.5,5784,5784.75,482
2025-03-06T08:36:00-04:00,5785,5785.75,5783.5,5784.5,510
2025-03-06T08:37:00-04:00,5784.75,5786,5783.5,5785.25,538
2025-03-06T08:38:00-04:00,5785.5,5786.5,5784.75,5785,395
2025-03-06T08:39:00-04:00,5785,5785,5780.25,5781,1042
2025-03-06T08:40:00-04:00,5781,5783,5780.5,5782.75,582
2025-03-06T08:41:00-04:00,5783,5786,5781.75,5785.25,807
2025-03-06T08:42:00-04:00,5785.25,5787,5784.5,5785.5,702
2025-03-06T08:43:00-04:00,5785.25,5787.75,5785,5787,1144
2025-03-06T08:44:00-04:00,5787.25,5788,5785.75,5787.25,683
2025-03-06T08:45:00-04:00,5787.25,5788.75,5787,5788.75,493
2025-03-06T08:46:00-04:00,5788.75,5789,5786.5,5787.75,422
2025-03-06T08:47:00-04:00,5787.5,5790,5787.5,5789.25,475
2025-03-06T08:48:00-04:00,5789,5789,5786,5786.25,401
2025-03-06T08:49:00-04:00,5786.5,5786.75,5784.5,5785.75,363
2025-03-06T08:50:00-04:00,5785.5,5788.25,5784.75,5787.75,523
2025-03-06T08:51:00-04:00,5788,5788.75,5786.5,5787.5,256
2025-03-06T08:52:00-04:00,5787.25,5788.25,5787.25,5787.25,219
2025-03-06T08:53:00-04:00,5787,5787.25,5785.5,5785.75,577
2025-03-06T08:54:00-04:00,5785.75,5787.5,5785.75,5786.25,396
2025-03-06T08:55:00-04:00,5786.25,5790,5786.25,5789.75,596
2025-03-06T08:56:00-04:00,5789.75,5790.25,5788.75,5789.25,673
2025-03-06T08:57:00-04:00,5789.25,5789.25,5786.5,5787.75,628
2025-03-06T08:58:00-04:00,5788,5789.5,5787.25,5787.25,255
2025-03-06T08:59:00-04:00,5787,5787.75,5784.5,5784.75,543
2025-03-06T09:00:00-04:00,5785,5786,5784,5785.5,381
2025-03-06T09:01:00-04:00,5785.5,5785.75,5783.5,5783.5,325
2025-03-06T09:02:00-04:00,5783.75,5785.5,5782.75,5785.25,425
2025-03-06T09:03:00-04:00,5785.5,5785.5,5782.75,5783.5,617
2025-03-06T09:04:00-04:00,5783.25,5784.25,5777.75,5778.25,1754
2025-03-06T09:05:00-04:00,5778.25,5778.75,5776.75,5777.75,1029
2025-03-06T09:06:00-04:00,5777.75,5779,5776.5,5777.5,1012
2025-03-06T09:07:00-04:00,5777.25,5781,5776.5,5780.75,738
2025-03-06T09:08:00-04:00,5781,5782.75,5780.75,5781.5,552
2025-03-06T09:09:00-04:00,5781.5,5782,5780,5780.5,494
2025-03-06T09:10:00-04:00,5780.25,5781,5778,5778,520
2025-03-06T09:11:00-04:00,5778,5778,5776.25,5776.5,561
2025-03-06T09:12:00-04:00,5776.5,5778.25,5776.25,5777.5,328
2025-03-06T09:13:00-04:00,5777.5,5779.5,5776,5778,551
2025-03-06T09:14:00-04:00,5777.5,5779,5777.5,5778,299
2025-03-06T09:15:00-04:00,5778.25,5780.75,5777.25,5778,698
2025-03-06T09:16:00-04:00,5778,5780.75,5777.75,5779.25,438
2025-03-06T09:17:00-04:00,5779.25,5779.25,5777.25,5778.5,622
2025-03-06T09:18:00-04:00,5778.25,5779,5776,5776.75,571
2025-03-06T09:19:00-04:00,5776.5,5776.75,5772.5,5772.75,1943
2025-03-06T09:20:00-04:00,5772.75,5773,5770,5770.5,1293
2025-03-06T09:21:00-04:00,5770.75,5772.75,5769.25,5772.5,1168
2025-03-06T09:22:00-04:00,5772.5,5772.75,5770,5770.5,642
2025-03-06T09:23:00-04:00,5770.75,5774.5,5770.5,5774,745
2025-03-06T09:24:00-04:00,5774.25,5775.25,5771.25,5771.25,1009
2025-03-06T09:25:00-04:00,5771.25,5773.75,5771.25,5772.25,523
2025-03-06T09:26:00-04:00,5772.5,5776.75,5772.5,5775,1090
2025-03-06T09:27:00-04:00,5775.25,5776,5774.25,5774.75,675
2025-03-06T09:28:00-04:00,5774.75,5775,5772.5,5772.75,553
2025-03-06T09:29:00-04:00,5773.25,5774.25,5770.75,5773.75,800
2025-03-06T09:30:00-04:00,5774.5,5782.25,5772,5776.5,2934
2025-03-06T09:31:00-04:00,5776.25,5783.5,5776.25,5781.75,2715
2025-03-06T09:32:00-04:00,5781.75,5783,5778.5,5778.75,1396
2025-03-06T09:33:00-04:00,5779,5784,5778.75,5783.5,1276
2025-03-06T09:34:00-04:00,5783.5,5785,5781,5785,1247
2025-03-06T09:35:00-04:00,5785,5786.5,5783,5783.25,1453
2025-03-06T09:36:00-04:00,5783.25,5787.75,5783.25,5787,1437
2025-03-06T09:37:00-04:00,5787.25,5789.5,5786.5,5786.75,1522
2025-03-06T09:38:00-04:00,5786.5,5790.75,5786.5,5790.25,1405
2025-03-06T09:39:00-04:00,5790,5790,5787.25,5787.75,991
2025-03-06T09:40:00-04:00,5787.5,5788,5784.25,5784.75,1122
2025-03-06T09:41:00-04:00,5785,5788.5,5784,5787.5,791
2025-03-06T09:42:00-04:00,5787.25,5787.25,5784.5,5785,738
2025-03-06T09:43:00-04:00,5784.75,5786.75,5782.5,5783,898
2025-03-06T09:44:00-04:00,5782.75,5783.25,5779.5,5783.25,1818
2025-03-06T09:45:00-04:00,5783.25,5783.5,5780,5782,1067
2025-03-06T09:46:00-04:00,5781.75,5782,5777.5,5780,1417
2025-03-06T09:47:00-04:00,5780,5781.5,5779,5780.75,777
2025-03-06T09:48:00-04:00,5780.5,5784.5,5780,5784,852
2025-03-06T09:49:00-04:00,5784.25,5785.25,5782.5,5784.5,870
2025-03-06T09:50:00-04:00,5784.5,5785.25,5779,5779.25,913
2025-03-06T09:51:00-04:00,5779,5780.25,5778.25,5780,600
2025-03-06T09:52:00-04:00,5780.25,5781.25,5779.25,5779.5,478
2025-03-06T09:53:00-04:00,5779.5,5779.5,5777,5779.5,1527
2025-03-06T09:54:00-04:00,5779.5,5780.5,5777.75,5779.25,1409
2025-03-06T09:55:00-04:00,5779.25,5780.5,5778,5779.5,700
2025-03-06T09:56:00-04:00,5779.75,5781.25,5776.5,5777.75,692
2025-03-06T09:57:00-04:00,5777.75,5782,5777.75,5780.75,1501
2025-03-06T09:58:00-04:00,5781.25,5782.25,5779,5781,582
2025-03-06T09:59:00-04:00,5780.75,5781.75,5779.25,5779.5,650
2025-03-06T10:00:00-04:00,5779.5,5780.25,5774.75,5777,1773
2025-03-06T10:01:00-04:00,5776.75,5779,5776,5776.5,804
2025-03-06T10:02:00-04:00,5776.5,5778.5,5775.75,5777,738
2025-03-06T10:03:00-04:00,5777,5780.75,5777,5780.5,1348
2025-03-06T10:04:00-04:00,5780.25,5784,5779.75,5782,1218
2025-03-06T10:05:00-04:00,5781.75,5784,5781,5781.25,1451
2025-03-06T10:06:00-04:00,5781.25,5783.75,5780.75,5783.5,1258
2025-03-06T10:07:00-04:00,5783.5,5784.25,5781.25,5783,1116
2025-03-06T10:08:00-04:00,5783.25,5788.75,5783,5788.25,2786
2025-03-06T10:09:00-04:00,5788.25,5788.25,5784.5,5784.5,1216
2025-03-06T10:10:00-04:00,5784.5,5786,5783.75,5784.75,812
2025-03-06T10:11:00-04:00,5785,5785.5,5783.5,5784.75,560
2025-03-06T10:12:00-04:00,5785,5785.25,5784.25,5785,362
2025-03-06T10:13:00-04:00,5785,5787,5784,5786.25,720
2025-03-06T10:14:00-04:00,5786.25,5787.25,5785.5,5786.25,461
2025-03-06T10:15:00-04:00,5785.75,5785.75,5782,5783,1143
2025-03-06T10:16:00-04:00,5782.75,5783.5,5780.75,5780.75,954
2025-03-06T10:17:00-04:00,5780.75,5781.25,5778.5,5781.25,1477
2025-03-06T10:18:00-04:00,5781.25,5784.75,5780.5,5783.25,1177
2025-03-06T10:19:00-04:00,5783.5,5784.5,5781,5781.25,910
2025-03-06T10:20:00-04:00,5781.5,5781.75,5778.25,5779,946
2025-03-06T10:21:00-04:00,5779.25,5779.5,5777.5,5778.25,915
2025-03-06T10:22:00-04:00,5778.5,5780,5776.75,5777.5,841
2025-03-06T10:23:00-04:00,5777.5,5778.5,5776.25,5776.75,619
2025-03-06T10:24:00-04:00,5776.75,5778.25,5776.25,5776.75,739
2025-03-06T10:25:00-04:00,5776.75,5778.25,5775.5,5777.75,1591
2025-03-06T10:26:00-04:00,5777.75,5778,5774.25,5774.75,1310
2025-03-06T10:27:00-04:00,5775,5776.5,5774,5775.75,1399
2025-03-06T10:28:00-04:00,5776,5777.75,5774,5774.5,2102
2025-03-06T10:29:00-04:00,5774.5,5775,5771.25,5773.75,3474
2025-03-06T10:30:00-04:00,5773.75,5776.75,5770.25,5773.75,12383
2025-03-06T10:31:00-04:00,5774,5776,5766.75,5769,8313
2025-03-06T10:32:00-04:00,5769.25,5771.5,5764.5,5766.5,6959
2025-03-06T10:33:00-04:00,5766.5,5769.75,5765.5,5769,6157
2025-03-06T10:34:00-04:00,5769.25,5772.75,5766,5769.5,7790
2025-03-06T10:35:00-04:00,5769.5,5769.5,5762.5,5763.25,8277
2025-03-06T10:36:00-04:00,5763.25,5764.5,5756.5,5763,8861
2025-03-06T10:37:00-04:00,5763,5766.5,5761.25,5765.5,7459
2025-03-06T10:38:00-04:00,5765.25,5770,5763,5768.75,7848
2025-03-06T10:39:00-04:00,5768.75,5771,5764.75,5767.75,9647
2025-03-06T10:40:00-04:00,5768,5771.75,5765,5768.5,8516
2025-03-06T10:41:00-04:00,5768.5,5769.25,5758.75,5762,9961
2025-03-06T10:42:00-04:00,5762.25,5767,5760.75,5765.25,6548
2025-03-06T10:43:00-04:00,5765,5766,5757.25,5757.5,5384
2025-03-06T10:44:00-04:00,5757.5,5758.25,5753.25,5755,5896
2025-03-06T10:45:00-04:00,5755.25,5763.25,5754.25,5760.5,6694
2025-03-06T10:46:00-04:00,5760.5,5762.5,5758.25,5760.25,5357
2025-03-06T10:47:00-04:00,5760,5764,5758.75,5763.25,4957
2025-03-06T10:48:00-04:00,5763.25,5767,5758.5,5762.25,6475
2025-03-06T10:49:00-04:00,5762.25,5769.75,5760,5766.75,7858
2025-03-06T10:50:00-04:00,5766.5,5774.75,5764.25,5774,8693
2025-03-06T10:51:00-04:00,5774,5779,5773.25,5775.25,8107
2025-03-06T10:52:00-04:00,5775,5775.75,5772,5774.25,6510
2025-03-06T10:53:00-04:00,5774,5775.75,5767.25,5767.5,6054
2025-03-06T10:54:00-04:00,5767.5,5769,5765.75,5767.75,5409
2025-03-06T10:55:00-04:00,5767.5,5770.75,5765,5767.5,5655
2025-03-06T10:56:00-04:00,5767.25,5767.5,5760.5,5762.25,4677
2025-03-06T10:57:00-04:00,5762.25,5764.25,5760.25,5763.25,4409
2025-03-06T10:58:00-04:00,5763,5766.25,5761.25,5761.75,4209
2025-03-06T10:59:00-04:00,5761.5,5765.5,5760.75,5763.25,4700
2025-03-06T11:00:00-04:00,5763.5,5773.75,5759.75,5769,8615
2025-03-06T11:01:00-04:00,5769.25,5774.25,5767.75,5769,8287
2025-03-06T11:02:00-04:00,5768.75,5771.25,5766.5,5771,6176
2025-03-06T11:03:00-04:00,5770.75,5782,5770,5779.5,11808
2025-03-06T11:04:00-04:00,5779.25,5785.75,5779.25,5781.5,9978
2025-03-06T11:05:00-04:00,5781.5,5789.75,5780.75,5785.75,9828
2025-03-06T11:06:00-04:00,5786,5791.5,5784.5,5788.75,8630
2025-03-06T11:07:00-04:00,5788.5,5794.5,5786.5,5793.75,9449
2025-03-06T11:08:00-04:00,5793.75,5796.75,5793.25,5794,11247
2025-03-06T11:09:00-04:00,5793.75,5795.25,5791.25,5792,8122
2025-03-06T11:10:00-04:00,5792,5793.75,5787.75,5793.75,9814
2025-03-06T11:11:00-04:00,5793.75,5795.25,5790.5,5794.25,6544
2025-03-06T11:12:00-04:00,5794.25,5796,5791.5,5792.75,5490
2025-03-06T11:13:00-04:00,5792.75,5796.75,5792.25,5794.25,5361
2025-03-06T11:14:00-04:00,5794,5794.5,5792,5793.5,4123
2025-03-06T11:15:00-04:00,5793.25,5798,5792.25,5796.5,7028
2025-03-06T11:16:00-04:00,5796.5,5798.5,5791.5,5793.5,7145
2025-03-06T11:17:00-04:00,5793.25,5797.5,5792,5796.75,5769
2025-03-06T11:18:00-04:00,5796.75,5802.75,5795,5795,10642
2025-03-06T11:19:00-04:00,5795.25,5800.5,5794.75,5799,4576
2025-03-06T11:20:00-04:00,5799,5802.5,5798,5800.5,5954
2025-03-06T11:21:00-04:00,5800.5,5803.5,5800.5,5803,5069
2025-03-06T11:22:00-04:00,5802.75,5806.5,5802.5,5805.75,7799
2025-03-06T11:23:00-04:00,5805.75,5805.75,5803,5804.25,4944
2025-03-06T11:24:00-04:00,5804,5804.5,5798.5,5799.75,7009
2025-03-06T11:25:00-04:00,5799.5,5799.5,5794.25,5796,7974
2025-03-06T11:26:00-04:00,5796,5799.25,5789.75,5790,8027
2025-03-06T11:27:00-04:00,5789.75,5801.5,5788.75,5799,7141
2025-03-06T11:28:00-04:00,5799,5802.25,5796,5800.75,5710
2025-03-06T11:29:00-04:00,5801,5805.5,5800.75,5803.75,5962
2025-03-06T11:30:00-04:00,5803.75,5805.5,5801.75,5802.25,5489
2025-03-06T11:31:00-04:00,5802.5,5804,5798.75,5800.75,4908
2025-03-06T11:32:00-04:00,5800.5,5802.75,5796.75,5802,5022
2025-03-06T11:33:00-04:00,5802,5805,5799.75,5802.75,4127
2025-03-06T11:34:00-04:00,5802.75,5803.75,5799.75,5800.5,3226
2025-03-06T11:35:00-04:00,5800.75,5803,5797.75,5803,3822
2025-03-06T11:36:00-04:00,5802.75,5807.25,5801,5804.5,5318
2025-03-06T11:37:00-04:00,5804.5,5808.25,5803.5,5806,6505
2025-03-06T11:38:00-04:00,5806,5808.75,5803.75,5808.25,4753
2025-03-06T11:39:00-04:00,5808.25,5816.75,5807.5,5815.25,8424
2025-03-06T11:40:00-04:00,5815,5820,5813.75,5818.25,6629
2025-03-06T11:41:00-04:00,5818.25,5819,5811.25,5816.5,7125
2025-03-06T11:42:00-04:00,5816.25,5818.5,5814.5,5814.75,4815
2025-03-06T11:43:00-04:00,5814.75,5816.75,5813,5813.75,4865
2025-03-06T11:44:00-04:00,5813.75,5818.75,5813.5,5817,4226
2025-03-06T11:45:00-04:00,5816.75,5819.75,5814.75,5815,5219
2025-03-06T11:46:00-04:00,5815.25,5818,5813.5,5814.75,4862
2025-03-06T11:47:00-04:00,5814.5,5816.75,5812.75,5813,4481
2025-03-06T11:48:00-04:00,5813,5814.75,5809.5,5813.75,5390
2025-03-06T11:49:00-04:00,5814,5814.5,5810,5810.5,3678
2025-03-06T11:50:00-04:00,5810.5,5811.25,5805.5,5806,6115
2025-03-06T11:51:00-04:00,5806.25,5808.75,5804,5807.25,5273
2025-03-06T11:52:00-04:00,5807.25,5808.25,5804.25,5806.5,4057
2025-03-06T11:53:00-04:00,5806.5,5809.25,5805.5,5807.5,3137
2025-03-06T11:54:00-04:00,5807.25,5807.5,5795.5,5796.75,8324
2025-03-06T11:55:00-04:00,5796.75,5799.75,5793.75,5798.5,6753
2025-03-06T11:56:00-04:00,5798.5,5800,5794,5795.5,4171
2025-03-06T11:57:00-04:00,5795.75,5803.25,5795.5,5802.75,4685
2025-03-06T11:58:00-04:00,5802.75,5804.25,5801.25,5802.5,3920
2025-03-06T11:59:00-04:00,5802.5,5807.75,5802.25,5806.5,4580
2025-03-06T12:00:00-04:00,5806.75,5813.5,5806.75,5810,6543
2025-03-06T12:01:00-04:00,5810.25,5812.75,5809,5810,3668
2025-03-06T12:02:00-04:00,5810,5813.25,5808.5,5812.25,3191
2025-03-06T12:03:00-04:00,5812.25,5815.75,5810.75,5815.25,3629
2025-03-06T12:04:00-04:00,5815.5,5815.75,5808.75,5810.5,3575
2025-03-06T12:05:00-04:00,5810.5,5813,5807.75,5810,4111
2025-03-06T12:06:00-04:00,5810.25,5811.25,5808,5810.5,3488
2025-03-06T12:07:00-04:00,5810.75,5811,5806.25,5808.5,4284
2025-03-06T12:08:00-04:00,5808.5,5815.75,5807.75,5815.25,4120
2025-03-06T12:09:00-04:00,5815.5,5820.75,5814.75,5819.75,7966
2025-03-06T12:10:00-04:00,5820,5820.25,5815.75,5818,4570
2025-03-06T12:11:00-04:00,5818.25,5821.25,5817,5819.25,4239
2025-03-06T12:12:00-04:00,5819.25,5820,5816.25,5817.5,3794
2025-03-06T12:13:00-04:00,5817.25,5817.75,5813.25,5814.5,4410
2025-03-06T12:14:00-04:00,5814.5,5814.5,5809.5,5812.75,4321
2025-03-06T12:15:00-04:00,5812.75,5814.5,5807,5809.5,4625
2025-03-06T12:16:00-04:00,5809.75,5813.5,5808.75,5812,4902
2025-03-06T12:17:00-04:00,5812.25,5814.5,5811.25,5814.25,2858
2025-03-06T12:18:00-04:00,5814.25,5815.75,5812.25,5814.5,4502
